CustomerID,Age,Gender,State,Operator,SIMTenureMonths,RechargeAmount,RechargeFrequencyDays,DataUsageGB,CallMinutes,SMSUsage,PlanType,NetworkComplaints,DroppedCalls,LateRechargeDays,CustomerSupportCalls,SatisfactionScore,PortRequest,Churn
CUST05196,34,Female,Delhi,Airtel,117,199,35,16.21,879,27,Prepaid,1,15,1,3,4,No,No
CUST05197,47,Female,Madhya Pradesh,Jio,34,799,35,9.89,1531,3,Prepaid,3,18,3,3,3,No,No
CUST05198,21,Male,Telangana,Jio,89,149,28,12.16,1601,35,Prepaid,3,12,0,3,3,No,No
CUST05199,22,Male,Gujarat,Vi,57,299,90,34.99,1077,121,Prepaid,4,20,0,3,4,No,No
CUST05200,21,Male,Rajasthan,Vi,95,399,28,40.16,692,22,Prepaid,0,2,7,0,5,No,No
CUST05201,40,Male,Uttar Pradesh,Airtel,35,499,28,43.41,305,99,Postpaid,1,8,5,3,4,No,No
CUST05202,41,Other,Tamil Nadu,Airtel,31,399,28,20.02,387,7,Postpaid,5,31,0,5,1,No,Yes
CUST05203,29,Female,Delhi,Airtel,27,199,35,26.11,706,72,Prepaid,1,12,2,2,5,No,No
CUST05204,32,Female,Gujarat,Jio,20,299,28,31.16,107,38,Prepaid,2,11,6,2,4,No,No
CUST05205,50,Other,Tamil Nadu,Airtel,10,239,28,19.69,572,26,Prepaid,0,4,3,0,4,No,No
CUST05206,27,Male,Delhi,Jio,9,199,35,14.66,269,26,Prepaid,5,21,16,5,2,No,No
CUST05207,39,Female,West Bengal,Airtel,83,149,45,9.46,582,53,Prepaid,1,18,13,3,4,No,No
CUST05208,27,Male,West Bengal,Jio,50,239,28,17.12,694,107,Prepaid,1,8,5,1,4,No,No
CUST05209,48,Female,Maharashtra,Airtel,10,1199,28,45.35,309,29,Postpaid,2,7,14,1,5,No,No
CUST05210,43,Male,Maharashtra,Airtel,8,199,21,15.43,983,105,Prepaid,3,17,5,2,3,No,No
CUST05211,18,Female,Telangana,Airtel,44,239,28,31.11,525,16,Prepaid,1,7,4,1,3,No,No
CUST05212,32,Male,Rajasthan,Jio,30,999,28,22.34,265,27,Postpaid,1,2,12,3,5,No,No
CUST05213,18,Male,Madhya Pradesh,Jio,38,499,60,28.03,462,49,Prepaid,2,14,8,1,4,No,No
CUST05214,46,Female,Maharashtra,Airtel,14,299,28,29.31,724,85,Prepaid,6,25,1,3,2,Yes,Yes
CUST05215,60,Male,Tamil Nadu,Jio,10,239,45,15.07,308,39,Prepaid,3,18,6,2,3,No,No
CUST05216,18,Female,Rajasthan,Jio,44,799,35,10.08,154,18,Postpaid,10,26,6,6,1,Yes,Yes
CUST05217,18,Male,Telangana,Airtel,39,399,28,41.7,613,135,Prepaid,1,11,0,2,5,No,No
CUST05218,37,Female,Maharashtra,Vi,100,149,28,50.16,337,68,Prepaid,4,17,5,3,2,Yes,No
CUST05219,35,Male,Gujarat,Jio,44,699,35,9.62,321,67,Postpaid,0,8,0,0,5,No,No
CUST05220,30,Male,Delhi,Airtel,49,499,21,7.15,1077,9,Prepaid,2,10,0,2,3,No,No
CUST05221,18,Male,Telangana,BSNL,77,799,30,39.38,855,53,Postpaid,1,10,1,1,4,No,No
CUST05222,39,Male,Kerala,BSNL,10,399,35,47.38,518,96,Prepaid,0,6,0,1,5,No,No
CUST05223,46,Male,Punjab,Jio,2,1199,35,13.27,954,20,Postpaid,0,0,1,1,4,No,No
CUST05224,69,Male,Kerala,Vi,5,499,60,26.4,1118,47,Postpaid,4,22,0,3,2,Yes,Yes
CUST05225,51,Male,Maharashtra,Airtel,71,399,35,36.09,102,186,Prepaid,0,3,0,2,5,No,No
CUST05226,19,Male,Maharashtra,Others,20,149,28,8.49,384,104,Prepaid,0,8,24,1,5,No,No
CUST05227,35,Female,Gujarat,Airtel,68,699,30,13.42,464,26,Postpaid,4,12,3,3,3,No,No
CUST05228,42,Female,Karnataka,Vi,48,399,28,11.46,343,43,Prepaid,0,0,7,1,5,No,No
CUST05229,27,Male,Madhya Pradesh,Vi,2,239,35,43.27,371,75,Prepaid,1,2,0,2,5,No,No
CUST05230,44,Female,Telangana,Airtel,42,799,30,17.63,894,4,Postpaid,2,9,1,2,3,No,No
CUST05231,43,Female,Gujarat,Vi,46,399,14,16.19,700,8,Prepaid,0,5,1,0,5,No,No
CUST05232,50,Male,Uttar Pradesh,Jio,40,199,28,29.54,714,54,Prepaid,1,24,2,3,3,No,No
CUST05233,45,Female,Telangana,Jio,27,239,28,11.96,1276,10,Prepaid,0,6,0,1,4,No,No
CUST05234,38,Male,Tamil Nadu,Airtel,46,299,21,32.83,596,17,Prepaid,0,7,24,0,4,No,No
CUST05235,27,Male,Maharashtra,BSNL,41,299,14,38.06,337,25,Prepaid,1,12,7,1,5,No,No
CUST05236,19,Male,Tamil Nadu,Airtel,89,499,90,8.92,165,26,Prepaid,2,14,2,2,3,No,No
CUST05237,38,Female,Delhi,Airtel,11,799,30,20.08,688,82,Postpaid,3,14,7,2,3,No,Yes
CUST05238,30,Female,Rajasthan,Airtel,74,239,28,31.24,506,12,Prepaid,1,9,8,2,4,Yes,No
CUST05239,31,Male,Delhi,Jio,57,399,28,40.77,428,7,Prepaid,2,7,3,2,2,No,Yes
CUST05240,48,Male,Maharashtra,Airtel,95,1499,30,22.92,651,96,Postpaid,3,18,0,3,3,No,No
CUST05241,51,Other,Punjab,Vi,4,239,21,24.96,544,137,Prepaid,0,4,0,1,4,No,No
CUST05242,20,Male,Rajasthan,Others,4,399,28,30.75,1346,183,Prepaid,6,28,0,4,1,No,Yes
CUST05243,32,Male,Tamil Nadu,Jio,9,1499,30,20.85,678,51,Postpaid,2,14,2,1,3,No,No
CUST05244,30,Female,Kerala,Airtel,22,149,28,21.57,412,103,Prepaid,1,10,0,2,4,No,No
CUST05245,39,Female,Gujarat,Jio,17,239,28,20.94,963,34,Prepaid,2,5,1,4,3,No,No
CUST05246,18,Female,Gujarat,Jio,42,239,45,11.86,746,85,Prepaid,1,5,1,3,4,No,No
CUST05247,18,Female,Madhya Pradesh,Jio,51,149,60,34.24,284,24,Prepaid,0,3,13,0,5,No,No
CUST05248,34,Female,Karnataka,Airtel,2,999,35,14.53,181,82,Postpaid,0,6,9,0,5,No,No
CUST05249,44,Male,West Bengal,Jio,39,399,60,10.53,1030,107,Prepaid,2,7,13,1,4,No,Yes
CUST05250,36,Male,Karnataka,Jio,71,399,28,6.14,1034,3,Prepaid,1,11,3,1,5,No,No
CUST05251,43,Male,Maharashtra,Vi,4,399,35,18.77,300,17,Postpaid,2,9,0,1,4,No,No
CUST05252,37,Female,Tamil Nadu,Others,58,299,28,16.29,298,41,Prepaid,5,36,9,4,1,No,Yes
CUST05253,50,Female,Gujarat,Jio,15,299,21,27.28,796,95,Prepaid,0,3,0,0,5,No,No
CUST05254,53,Male,West Bengal,Vi,39,299,35,10.1,1060,50,Prepaid,1,5,10,2,4,No,No
CUST05255,26,Female,Uttar Pradesh,Jio,22,799,28,26.6,595,104,Prepaid,0,3,0,0,5,No,No
CUST05256,46,Male,Kerala,BSNL,14,239,60,24.5,494,71,Prepaid,1,3,1,3,3,No,No
CUST05257,41,Male,West Bengal,Airtel,30,299,28,35.64,1434,117,Prepaid,1,12,0,1,3,No,No
CUST05258,65,Male,Gujarat,Vi,2,239,90,39.57,292,80,Prepaid,0,7,9,1,3,No,Yes
CUST05259,25,Male,Madhya Pradesh,Jio,5,199,60,16.14,1126,19,Prepaid,2,10,30,1,4,No,No
CUST05260,34,Female,Uttar Pradesh,Airtel,114,399,28,16.16,573,27,Prepaid,1,8,6,1,5,No,No
CUST05261,23,Male,Uttar Pradesh,Airtel,100,699,30,14.5,608,11,Postpaid,5,16,5,5,2,Yes,No
CUST05262,23,Female,Madhya Pradesh,Jio,11,239,35,22.13,1065,21,Prepaid,1,7,1,1,4,No,No
CUST05263,40,Male,Rajasthan,Jio,63,499,45,48.12,533,55,Prepaid,0,7,3,1,5,No,No
CUST05264,37,Male,Tamil Nadu,Airtel,44,239,28,39.71,714,81,Prepaid,0,2,23,1,5,No,No
CUST05265,41,Other,Uttar Pradesh,Vi,47,299,35,40.28,269,60,Prepaid,5,20,8,3,2,No,No
CUST05266,41,Male,Karnataka,Jio,32,199,28,41.13,428,47,Prepaid,3,24,0,2,2,No,No
CUST05267,32,Male,Gujarat,Airtel,15,399,28,10.61,983,136,Postpaid,1,6,7,2,4,No,No
CUST05268,32,Male,Uttar Pradesh,Jio,65,499,28,16.29,1023,114,Postpaid,0,0,0,1,5,No,No
CUST05269,23,Female,Gujarat,Jio,33,99,28,5.09,221,116,Prepaid,1,10,0,1,4,No,No
CUST05270,27,Male,Maharashtra,Airtel,13,199,45,26.15,345,74,Prepaid,0,11,1,1,4,No,No
CUST05271,34,Male,Maharashtra,Jio,75,399,28,23.77,340,116,Prepaid,1,17,10,1,4,No,No
CUST05272,37,Male,Rajasthan,Airtel,64,199,28,27.54,459,41,Prepaid,0,7,1,0,4,No,No
CUST05273,44,Male,Delhi,Jio,10,239,35,9.23,336,55,Prepaid,1,12,2,2,4,No,No
CUST05274,42,Female,West Bengal,Airtel,37,199,90,28.1,134,169,Prepaid,4,10,13,3,3,No,Yes
CUST05275,54,Male,Delhi,Airtel,33,599,28,0.9,451,125,Prepaid,2,4,0,1,4,No,Yes
CUST05276,23,Male,Tamil Nadu,Others,46,299,28,29.97,446,29,Prepaid,3,18,3,2,4,No,No
CUST05277,32,Male,Delhi,Jio,82,149,28,25.31,1056,77,Prepaid,0,4,11,1,5,No,No
CUST05278,24,Male,Uttar Pradesh,Vi,16,399,45,16.32,876,15,Postpaid,5,30,14,4,1,No,Yes
CUST05279,50,Female,Delhi,Jio,8,699,30,1.39,109,62,Postpaid,3,8,0,2,3,No,No
CUST05280,29,Male,Punjab,Airtel,19,239,60,12.05,718,122,Prepaid,1,7,3,1,4,No,Yes
CUST05281,49,Other,Kerala,Airtel,49,199,35,23.67,573,53,Prepaid,6,26,7,4,1,No,Yes
CUST05282,52,Male,Madhya Pradesh,Jio,23,299,28,29.74,1748,37,Prepaid,8,32,10,4,1,No,Yes
CUST05283,40,Male,Kerala,Airtel,31,999,30,41.7,517,17,Postpaid,0,3,16,2,5,No,No
CUST05284,39,Female,Tamil Nadu,Jio,69,999,30,14.09,1718,27,Postpaid,0,11,14,1,5,No,No
CUST05285,35,Male,Rajasthan,Jio,16,1999,28,14.24,176,21,Postpaid,4,12,21,4,3,No,No
CUST05286,31,Female,West Bengal,Jio,3,399,90,42.6,735,92,Prepaid,0,8,3,0,4,No,Yes
CUST05287,30,Other,Uttar Pradesh,Vi,2,399,28,30.25,141,39,Prepaid,0,2,9,1,5,No,No
CUST05288,33,Male,Telangana,Vi,80,149,14,24.18,600,19,Prepaid,6,36,1,3,1,No,No
CUST05289,57,Male,Uttar Pradesh,Jio,45,299,28,11.97,653,120,Prepaid,1,11,2,2,4,No,Yes
CUST05290,22,Female,Punjab,Airtel,54,499,28,31.06,499,18,Prepaid,3,7,6,3,3,No,No
CUST05291,37,Male,Karnataka,Jio,12,499,21,23.28,239,163,Prepaid,2,6,12,2,4,No,No
CUST05292,44,Male,Madhya Pradesh,Jio,13,239,28,10.5,700,103,Prepaid,2,19,8,2,3,No,No
CUST05293,32,Male,Uttar Pradesh,Vi,99,239,28,54.83,352,33,Prepaid,2,4,1,1,4,No,No
CUST05294,40,Male,Uttar Pradesh,Airtel,23,239,45,11.06,456,98,Prepaid,0,15,0,0,4,No,No
CUST05295,18,Female,Karnataka,Jio,22,699,35,13.3,577,9,Postpaid,2,15,2,1,4,No,No
CUST05296,51,Male,West Bengal,Jio,98,239,28,21.28,959,23,Prepaid,0,6,11,1,5,No,No
CUST05297,49,Male,Telangana,Vi,12,999,30,39.44,557,8,Postpaid,1,4,3,2,4,No,Yes
CUST05298,34,Female,Gujarat,Jio,82,799,30,65.72,820,165,Postpaid,0,4,1,0,4,Yes,Yes
CUST05299,24,Male,Uttar Pradesh,Jio,41,149,35,37.61,762,42,Prepaid,0,3,3,0,5,No,No
CUST05300,45,Male,Delhi,Airtel,47,99,60,19.97,373,67,Prepaid,0,0,8,0,5,Yes,Yes
CUST05301,21,Female,Punjab,Airtel,15,799,45,34.97,909,46,Prepaid,6,22,4,3,2,No,Yes
CUST05302,23,Male,Tamil Nadu,Airtel,9,399,28,23.3,1165,15,Postpaid,2,12,6,2,4,No,No
CUST05303,34,Female,Gujarat,BSNL,38,149,28,15.77,524,39,Prepaid,0,4,3,1,4,No,No
CUST05304,53,Female,Delhi,Jio,43,999,28,60.1,474,87,Postpaid,0,4,0,0,5,No,No
CUST05305,43,Male,Uttar Pradesh,Vi,23,399,14,7.99,254,32,Prepaid,5,5,17,3,2,No,Yes
CUST05306,27,Male,Maharashtra,Jio,72,399,14,22.02,356,70,Prepaid,3,19,0,3,3,No,Yes
CUST05307,18,Male,Rajasthan,Airtel,30,799,35,52.11,918,159,Postpaid,5,27,0,3,1,No,Yes
CUST05308,35,Male,Kerala,Vi,54,199,45,46.13,479,79,Prepaid,6,20,12,4,2,No,Yes
CUST05309,38,Female,Madhya Pradesh,Airtel,48,499,28,37.12,709,29,Prepaid,5,20,3,4,3,No,Yes
CUST05310,34,Female,Maharashtra,Vi,62,499,60,6.66,300,62,Prepaid,1,0,0,2,4,No,No
CUST05311,57,Male,Punjab,Vi,14,239,28,13.06,636,13,Prepaid,0,2,8,0,5,No,No
CUST05312,33,Female,Uttar Pradesh,Jio,44,599,14,27.88,1480,27,Prepaid,1,7,7,1,5,No,Yes
CUST05313,18,Female,Gujarat,Vi,30,199,28,14.42,740,86,Prepaid,1,0,10,1,5,No,No
CUST05314,30,Female,Maharashtra,BSNL,73,239,35,6.74,990,99,Prepaid,1,1,0,1,5,No,No
CUST05315,40,Male,Gujarat,Airtel,9,1999,30,29.4,952,100,Postpaid,2,13,15,3,3,No,Yes
CUST05316,40,Male,Madhya Pradesh,Jio,17,599,28,11.67,180,37,Prepaid,4,12,2,2,4,No,No
CUST05317,33,Male,Maharashtra,Jio,8,149,28,10.48,372,151,Prepaid,2,5,6,1,5,No,No
CUST05318,31,Female,Gujarat,Jio,106,399,35,29.69,344,32,Prepaid,0,8,2,0,4,No,No
CUST05319,18,Male,West Bengal,Jio,36,599,60,13.74,482,17,Prepaid,1,11,3,1,4,No,No
CUST05320,36,Male,Rajasthan,Airtel,116,149,28,36.43,417,51,Prepaid,1,11,5,1,4,No,No
CUST05321,31,Male,West Bengal,Jio,4,199,28,23.7,578,46,Prepaid,0,0,1,0,5,No,No
CUST05322,38,Male,West Bengal,Jio,71,399,21,20.26,766,6,Prepaid,6,30,0,3,2,Yes,Yes
CUST05323,41,Male,Maharashtra,Airtel,54,299,21,15.5,543,16,Prepaid,0,0,1,0,4,Yes,No
CUST05324,50,Other,Telangana,Airtel,31,399,30,22.04,1507,16,Postpaid,0,8,7,0,5,No,No
CUST05325,24,Male,Gujarat,Airtel,42,599,28,9.35,658,47,Prepaid,2,23,2,2,3,No,No
CUST05326,19,Male,Rajasthan,Vi,6,239,35,67.99,399,32,Prepaid,0,3,2,2,4,No,Yes
CUST05327,28,Male,Uttar Pradesh,Jio,51,239,28,23.47,524,68,Prepaid,5,26,1,3,3,Yes,No
CUST05328,26,Male,Gujarat,Jio,68,999,35,51.72,1032,3,Postpaid,2,7,1,1,3,No,No
CUST05329,25,Male,Punjab,Jio,42,299,28,37.72,1192,32,Prepaid,0,0,0,0,5,No,No
CUST05330,52,Male,Tamil Nadu,Airtel,20,1199,30,17.54,742,68,Postpaid,1,3,0,3,5,No,No
CUST05331,37,Male,Maharashtra,Jio,59,299,28,27.68,138,13,Prepaid,1,12,0,2,4,No,No
CUST05332,59,Male,Kerala,Vi,1,399,28,41.12,445,20,Prepaid,6,22,21,6,1,No,Yes
CUST05333,35,Male,Rajasthan,Jio,48,149,28,44.23,200,94,Prepaid,3,11,14,2,4,No,No
CUST05334,21,Male,Uttar Pradesh,BSNL,19,1199,28,16.0,823,49,Postpaid,5,22,0,3,3,Yes,No
CUST05335,25,Female,Tamil Nadu,Airtel,15,499,35,22.16,325,61,Prepaid,2,9,3,2,3,No,No
CUST05336,47,Female,Madhya Pradesh,Airtel,10,399,28,21.96,382,32,Prepaid,6,25,2,5,1,No,Yes
CUST05337,21,Male,Maharashtra,Vi,15,149,28,13.04,461,81,Prepaid,1,9,0,2,4,No,No
CUST05338,42,Male,Karnataka,Vi,57,239,28,41.04,388,13,Prepaid,9,25,1,7,1,Yes,Yes
CUST05339,31,Female,Tamil Nadu,Airtel,71,239,28,54.37,155,19,Prepaid,2,11,1,2,4,No,No
CUST05340,24,Male,Maharashtra,BSNL,113,399,28,47.67,1179,15,Prepaid,8,39,0,5,1,Yes,Yes
CUST05341,52,Female,Uttar Pradesh,Airtel,115,199,28,15.47,919,4,Prepaid,1,1,0,1,5,No,No
CUST05342,28,Female,Delhi,Vi,13,699,30,28.13,536,87,Postpaid,4,9,25,3,1,No,No
CUST05343,25,Male,Karnataka,Airtel,29,399,28,26.81,224,27,Prepaid,0,8,1,0,4,No,No
CUST05344,34,Male,Maharashtra,Vi,110,799,35,14.28,487,42,Prepaid,3,15,0,2,3,No,No
CUST05345,29,Female,Uttar Pradesh,Jio,24,239,28,35.5,394,2,Prepaid,1,10,0,1,5,No,No
CUST05346,62,Male,Madhya Pradesh,Jio,89,1499,28,50.72,142,53,Postpaid,1,2,3,2,4,No,Yes
CUST05347,48,Male,Delhi,Airtel,37,239,28,25.68,629,48,Prepaid,2,30,14,3,2,Yes,No
CUST05348,28,Male,Rajasthan,Jio,46,299,21,33.31,276,52,Prepaid,1,8,0,1,5,No,No
CUST05349,29,Male,Gujarat,Jio,71,299,28,10.63,858,31,Prepaid,1,14,19,2,4,No,No
CUST05350,18,Female,Uttar Pradesh,Jio,24,399,28,22.01,410,129,Prepaid,0,4,6,0,5,No,No
CUST05351,37,Female,Maharashtra,Airtel,31,99,28,11.92,1615,19,Prepaid,5,25,2,3,2,Yes,Yes
CUST05352,26,Other,Tamil Nadu,BSNL,24,299,28,23.56,746,14,Prepaid,2,20,7,2,4,No,No
CUST05353,36,Male,Uttar Pradesh,Airtel,38,799,35,10.81,349,15,Prepaid,0,7,8,0,5,No,No
CUST05354,18,Male,Telangana,Vi,38,1499,45,23.97,175,37,Postpaid,2,5,2,1,4,No,No
CUST05355,35,Male,Delhi,Airtel,25,699,30,31.5,458,14,Postpaid,0,7,24,1,5,No,No
CUST05356,55,Male,West Bengal,Jio,12,239,60,50.73,368,30,Prepaid,1,5,3,2,5,No,No
CUST05357,36,Male,Rajasthan,Jio,61,399,35,20.46,557,14,Prepaid,2,8,6,2,4,No,No
CUST05358,26,Other,Kerala,Airtel,16,499,30,32.55,292,77,Postpaid,1,13,1,3,4,No,No
CUST05359,35,Female,Delhi,Jio,22,699,30,16.83,447,1,Postpaid,3,8,1,2,3,No,No
CUST05360,34,Male,Karnataka,Jio,41,399,35,46.54,639,35,Prepaid,6,10,0,4,2,No,Yes
CUST05361,61,Female,Telangana,Airtel,39,299,45,13.82,814,65,Prepaid,2,3,0,3,2,No,No
CUST05362,31,Male,Maharashtra,Airtel,51,499,30,10.51,681,65,Postpaid,0,12,8,1,4,No,No
CUST05363,21,Male,Maharashtra,Airtel,56,99,28,5.29,197,108,Prepaid,1,5,1,2,3,No,No
CUST05364,35,Female,Maharashtra,Vi,86,1499,30,8.12,901,147,Postpaid,4,21,3,3,2,Yes,Yes
CUST05365,37,Male,Madhya Pradesh,Vi,13,299,35,16.39,660,30,Prepaid,0,10,30,2,5,No,No
CUST05366,42,Other,Maharashtra,Vi,18,399,14,94.54,452,60,Prepaid,3,20,12,5,2,No,Yes
CUST05367,44,Female,Telangana,Others,79,499,28,27.66,849,58,Prepaid,2,10,2,4,3,No,Yes
CUST05368,58,Male,Tamil Nadu,Jio,5,199,14,23.44,392,58,Prepaid,0,2,20,0,5,No,No
CUST05369,28,Female,Maharashtra,Airtel,93,499,45,28.67,858,54,Prepaid,1,9,2,2,4,No,No
CUST05370,27,Male,Delhi,Vi,10,499,30,34.51,814,38,Postpaid,1,2,17,3,4,Yes,No
CUST05371,18,Male,Gujarat,Airtel,42,239,60,16.43,364,191,Prepaid,0,5,1,1,4,No,No
CUST05372,43,Male,Uttar Pradesh,Vi,108,399,28,31.95,652,24,Prepaid,0,0,9,1,5,No,No
CUST05373,24,Male,Uttar Pradesh,Airtel,1,399,14,26.55,340,22,Prepaid,2,14,16,1,3,Yes,Yes
CUST05374,46,Female,Tamil Nadu,Airtel,8,199,60,26.63,771,59,Prepaid,0,6,7,1,5,No,No
CUST05375,29,Male,Maharashtra,Jio,79,99,28,41.76,414,15,Prepaid,4,18,3,4,3,No,No
CUST05376,56,Female,Uttar Pradesh,Others,34,999,45,49.06,892,91,Postpaid,1,7,0,1,4,No,No
CUST05377,18,Male,Madhya Pradesh,Vi,35,599,28,8.25,314,11,Prepaid,0,8,0,2,4,No,No
CUST05378,47,Male,Uttar Pradesh,Vi,24,499,28,9.38,1319,19,Prepaid,0,0,1,1,5,No,No
CUST05379,46,Female,Madhya Pradesh,Vi,25,699,35,39.26,67,151,Postpaid,4,22,0,2,3,No,No
CUST05380,41,Male,Gujarat,Jio,14,299,21,42.02,401,8,Prepaid,1,8,0,2,4,No,No
CUST05381,22,Male,Telangana,Jio,25,699,30,27.88,550,40,Postpaid,2,12,4,3,4,No,No
CUST05382,41,Male,Karnataka,Vi,32,1199,28,20.94,271,63,Postpaid,4,11,0,2,4,No,No
CUST05383,37,Male,Maharashtra,Airtel,37,299,90,8.53,196,68,Prepaid,0,2,4,0,4,No,No
CUST05384,18,Male,Madhya Pradesh,Jio,113,399,28,25.57,255,21,Prepaid,0,5,4,2,5,No,No
CUST05385,54,Female,Kerala,Airtel,68,999,30,12.85,409,16,Postpaid,5,18,19,3,3,Yes,Yes
CUST05386,31,Male,Uttar Pradesh,Airtel,29,149,28,26.81,408,34,Prepaid,4,3,0,2,3,No,Yes
CUST05387,53,Male,Gujarat,Airtel,18,299,28,32.68,487,12,Prepaid,1,0,7,1,5,No,No
CUST05388,34,Female,Karnataka,Airtel,84,239,28,22.63,337,65,Prepaid,4,17,0,2,3,No,No
CUST05389,47,Male,Tamil Nadu,Vi,3,239,28,33.83,494,30,Prepaid,5,30,0,3,3,Yes,Yes
CUST05390,25,Female,Telangana,Vi,6,799,35,35.13,978,44,Postpaid,1,4,0,1,3,No,No
CUST05391,38,Male,Gujarat,Jio,97,699,30,31.32,320,58,Postpaid,0,5,0,2,5,No,No
CUST05392,37,Male,Madhya Pradesh,Jio,35,799,30,19.17,269,45,Postpaid,2,3,3,2,5,No,No
CUST05393,31,Female,Karnataka,Airtel,55,999,35,6.77,466,30,Postpaid,0,8,3,0,5,No,No
CUST05394,25,Female,Madhya Pradesh,Others,41,299,28,29.55,598,16,Prepaid,2,7,19,2,3,No,No
CUST05395,18,Female,Kerala,Jio,2,239,60,18.8,256,36,Prepaid,1,3,14,2,4,No,No
CUST05396,25,Male,Delhi,Airtel,55,299,21,26.05,209,24,Prepaid,2,8,6,2,4,No,No
CUST05397,43,Male,Delhi,Airtel,94,299,28,15.04,711,74,Prepaid,0,10,0,0,5,No,No
CUST05398,18,Male,Madhya Pradesh,Airtel,57,499,28,63.57,1138,28,Postpaid,0,0,0,1,4,No,No
CUST05399,21,Male,Tamil Nadu,BSNL,35,399,60,11.42,415,244,Prepaid,10,23,2,6,1,No,Yes
CUST05400,18,Female,Uttar Pradesh,BSNL,31,1199,30,19.88,349,34,Postpaid,0,3,10,0,5,No,No
CUST05401,38,Male,Uttar Pradesh,Airtel,110,499,28,20.7,1761,43,Prepaid,7,31,15,4,1,Yes,Yes
CUST05402,24,Female,Gujarat,Airtel,45,999,30,45.57,356,22,Postpaid,1,1,0,2,4,No,No
CUST05403,50,Female,Madhya Pradesh,Jio,11,239,28,10.77,192,121,Prepaid,1,14,8,3,4,No,No
CUST05404,44,Male,Gujarat,Vi,9,149,45,49.12,28,26,Prepaid,3,14,3,2,3,No,No
CUST05405,37,Male,Kerala,Vi,18,299,28,53.51,581,153,Prepaid,4,21,9,4,2,No,No
CUST05406,39,Female,Karnataka,Jio,1,149,90,21.68,201,89,Prepaid,0,2,0,1,5,No,No
CUST05407,26,Female,West Bengal,Jio,38,499,28,11.09,256,43,Prepaid,1,12,0,1,3,Yes,No
CUST05408,26,Male,Karnataka,BSNL,40,499,28,35.49,508,25,Postpaid,1,4,4,2,4,Yes,No
CUST05409,44,Male,Karnataka,Airtel,45,199,28,27.9,535,11,Prepaid,2,11,2,2,4,No,No
CUST05410,46,Male,Karnataka,Airtel,48,199,28,30.42,828,39,Prepaid,1,12,0,2,5,No,No
CUST05411,43,Female,West Bengal,Jio,15,299,28,16.39,670,14,Prepaid,3,6,3,2,5,No,No
CUST05412,29,Male,Rajasthan,Airtel,35,299,28,10.47,473,7,Prepaid,7,29,2,4,2,No,Yes
CUST05413,30,Female,Telangana,Vi,25,239,28,14.98,192,13,Prepaid,1,12,1,2,4,No,Yes
CUST05414,24,Male,Karnataka,Airtel,47,399,21,40.32,339,37,Prepaid,0,6,0,1,5,No,No
CUST05415,44,Male,Uttar Pradesh,Airtel,11,239,28,5.29,1076,14,Prepaid,2,15,3,1,3,No,No
CUST05416,18,Male,West Bengal,Jio,28,799,60,16.99,154,63,Postpaid,10,33,0,6,1,Yes,Yes
CUST05417,18,Male,Gujarat,Airtel,27,149,28,8.5,341,62,Prepaid,0,0,0,0,4,No,No
CUST05418,18,Male,Delhi,BSNL,100,149,14,21.61,213,22,Prepaid,0,1,0,0,5,No,No
CUST05419,18,Male,Tamil Nadu,Airtel,7,149,21,32.01,1191,55,Prepaid,2,8,4,1,3,No,Yes
CUST05420,51,Male,Delhi,BSNL,18,199,45,58.91,611,49,Prepaid,3,15,2,2,2,No,Yes
CUST05421,44,Male,Karnataka,BSNL,4,999,28,20.09,328,16,Postpaid,0,0,0,0,4,No,No
CUST05422,21,Male,Uttar Pradesh,BSNL,40,399,45,19.03,572,68,Prepaid,1,11,18,2,4,No,Yes
CUST05423,34,Other,Gujarat,BSNL,26,399,21,26.27,289,59,Prepaid,0,7,14,2,4,No,No
CUST05424,53,Male,Uttar Pradesh,Jio,36,199,28,10.67,152,126,Prepaid,0,3,0,0,5,No,No
CUST05425,41,Male,Kerala,BSNL,10,999,28,34.37,903,2,Postpaid,0,3,14,0,5,Yes,Yes
CUST05426,60,Male,Rajasthan,Jio,45,299,45,21.75,214,28,Prepaid,1,7,0,3,4,No,No
CUST05427,34,Other,Uttar Pradesh,Jio,13,199,45,44.48,683,105,Prepaid,8,16,2,4,1,Yes,Yes
CUST05428,27,Male,Maharashtra,Jio,16,199,28,30.26,369,108,Prepaid,2,5,2,1,4,No,No
CUST05429,22,Female,Telangana,Jio,9,399,21,9.54,813,48,Prepaid,0,3,1,0,5,Yes,No
CUST05430,35,Female,Karnataka,Airtel,19,199,45,13.53,1034,23,Prepaid,0,9,16,0,5,No,No
CUST05431,46,Female,Uttar Pradesh,Airtel,25,799,35,20.03,342,29,Postpaid,9,18,3,5,1,No,Yes
CUST05432,36,Male,Punjab,Jio,81,499,60,29.08,1965,13,Prepaid,2,13,0,1,4,No,No
CUST05433,31,Female,Rajasthan,Airtel,22,499,30,23.24,2281,91,Postpaid,2,8,19,4,3,No,Yes
CUST05434,50,Male,Uttar Pradesh,Airtel,2,299,14,4.5,1314,17,Prepaid,1,6,4,2,3,No,No
CUST05435,41,Female,Tamil Nadu,Vi,11,499,90,32.23,154,40,Prepaid,0,0,5,0,4,Yes,Yes
CUST05436,34,Female,Maharashtra,Jio,19,1199,60,28.94,513,19,Postpaid,1,2,5,3,4,No,No
